url,episode_count,episode_ids,episode_title_sample,verification_status,evidence_notes
https://www.sciencedirect.com/science/article/abs/pii/S0006322310004701,1,dr-victor-carrion-how-to-heal-from-post-traumatic-stress-disorder,Dr. Victor Carrión: How to Heal From Post-Traumatic Stress Disorder (PTSD),verified-bibliographic,自动书目核验：10.1016/j.biopsych.2010.05.010；《Decreased Prefrontal Cortical Volume Associated with Increased Bedtime Cortisol in Traumatized Youth 》；Biological Psychiatry；2010。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0006322399002309,1,ketamine-benefits-and-risks-for-depression-ptsd-and-neuroplasticity,"Ketamine: Benefits and Risks for Depression, PTSD & Neuroplasticity",verified-bibliographic,自动书目核验：10.1016/S0006-3223(99)00230-9；《Antidepressant effects of ketamine in depressed patients 》；Biological Psychiatry；2000。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0006899318304049?via%3Dihub,1,dr-robert-malenka-how-your-brains-reward-circuits-drive-your-choices,Dr. Robert Malenka: How Your Brain's Reward Circuits Drive Your Choices,verified-bibliographic,自动书目核验：10.1016/j.brainres.2018.07.020；《Serotonin receptor regulation as a potential mechanism for sexually dimorphic oxytocin dysregulation in a model of Autism 》；Brain Research；2018。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0010027710000715?via%3Dihub,1,the-science-of-creativity-and-how-to-enhance-creative-innovation,The Science of Creativity & How to Enhance Creative Innovation,verified-bibliographic,自动书目核验：10.1016/j.cognition.2010.03.007；《The (b)link between creativity and dopamine: Spontaneous eye blink rates predict and dissociate divergent and convergent thinking 》；Cognition；2010。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0010027718300192?utm_source=chatgpt.com,1,how-nature-other-physical-environments-impact-your-focus-cognition-health-marc-berman,"How Nature & Other Physical Environments Impact Your Focus, Cognition & Health | Dr. Marc Berman",verified-bibliographic,自动书目核验：10.1016/j.cognition.2018.01.011；《A thought in the park: The influence of naturalness and low-level visual features on expressed thoughts 》；Cognition；2018。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0010945219303326,1,dr-becky-kennedy-protocols-for-excellent-parenting-improving-relationships-of-all-kinds,Dr. Becky Kennedy: Protocols for Excellent Parenting & Improving Relationships of All Kinds,verified-bibliographic,自动书目核验：10.1016/j.cortex.2019.09.011；《The tenacious brain: How the anterior mid-cingulate contributes to achieving goals 》；Cortex；2020。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S001393511830015X?via%3Dihub,1,how-to-control-your-cortisol-overcome-burnout,How to Control Your Cortisol & Overcome Burnout,verified-bibliographic,自动书目核验：10.1016/j.envres.2018.01.015；《Adverse physiological and psychological effects of screen time on children and adolescents: Literature review and case study 》；Environmental Research；2018。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0013935120311610?via%3Dihub,1,dr-shanna-swan-how-to-safeguard-your-hormone-health-fertility,Dr. Shanna Swan: How to Safeguard Your Hormone Health & Fertility,verified-bibliographic,自动书目核验：10.1016/j.envres.2020.110264；《Associations between prenatal phthalate exposure and sex-typed play behavior in preschool age boys and girls 》；Environmental Research；2021。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0014483519302362?via%3Dihub,1,red-light-to-improve-metabolism-and-harmful-effects-of-led-glen-jeffery,Using Red Light to Improve Metabolism & the Harmful Effects of LEDs | Dr. Glen Jeffery,verified-bibliographic,自动书目核验：10.1016/j.exer.2019.107691；《Improving mitochondrial function significantly reduces the rate of age related photoreceptor loss 》；Experimental Eye Research；2019。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0014488600975125?via%3Dihub,1,the-best-vitality-and-health-protocols-rhonda-patrick,The Best Vitality & Health Protocols | Dr. Rhonda Patrick,verified-bibliographic,自动书目核验：10.1006/exnr.2000.7512；《Dietary Restriction Selectively Decreases Glucocorticoid Receptor Expression in the Hippocampus and Cerebral Cortex of Rats 》；Experimental Neurology；2000。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0018506X01916800?via%3Dihub,1,how-hormones-shape-sexual-orientation-and-behavior-marc-breedlove,How Hormones Shape Sexual Orientation & Behavior | Dr. Marc Breedlove,verified-bibliographic,"自动书目核验：10.1006/hbeh.2001.1680；《The Interstitial Nuclei of the Human Anterior Hypothalamus: An Investigation of Variation with Sex, Sexual Orientation, and HIV Status 》；Hormones and Behavior；2001。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。"
https://www.sciencedirect.com/science/article/abs/pii/S0018506X01916812?via%3Dihub,1,how-hormones-shape-sexual-orientation-and-behavior-marc-breedlove,How Hormones Shape Sexual Orientation & Behavior | Dr. Marc Breedlove,verified-bibliographic,自动书目核验：10.1006/hbeh.2001.1681；《Fraternal Birth Order and the Maternal Immune Hypothesis of Male Homosexuality 》；Hormones and Behavior；2001。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S002210311100031X,1,essentials-tools-for-setting-and-achieving-goals-emily-balcetis,Essentials: Tools for Setting & Achieving Goals | Dr. Emily Balcetis,verified-bibliographic,自动书目核验：10.1016/j.jesp.2011.02.003；《Positive fantasies about idealized futures sap energy 》；Journal of Experimental Social Psychology；2011。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0022395614002519?via%3Dihub,1,dr-nolan-williams-psychedelics-and-neurostimulation-for-brain-rewiring,Dr. Nolan Williams: Psychedelics & Neurostimulation for Brain Rewiring,verified-bibliographic,"自动书目核验：10.1016/j.jpsychires.2014.08.015；《Adjunctive triple chronotherapy (combined total sleep deprivation, sleep phase advance, and bright light therapy) rapidly improves mood and suicidality in suicidal depressed inpatients: An open label pilot study 》；Journal of Psychiatric Research；2014。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。"
https://www.sciencedirect.com/science/article/abs/pii/S0022395622005453,1,dr-victor-carrion-how-to-heal-from-post-traumatic-stress-disorder,Dr. Victor Carrión: How to Heal From Post-Traumatic Stress Disorder (PTSD),verified-bibliographic,自动书目核验：10.1016/j.jpsychires.2022.10.002；《Cortical activation predicts posttraumatic improvement in youth treated with TF-CBT or CCT 》；Journal of Psychiatric Research；2022。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0022399905000218?via%3Dihub,1,how-to-control-your-cortisol-overcome-burnout,How to Control Your Cortisol & Overcome Burnout,verified-bibliographic,自动书目核验：10.1016/j.jpsychores.2005.02.009；《The morning salivary cortisol response in burnout 》；Journal of Psychosomatic Research；2005。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0022399915005541,1,improve-focus-with-behavioral-tools-medication-for-adhd-john-kruse,Improve Focus with Behavioral Tools & Medication for ADHD | Dr. John Kruse,verified-bibliographic,自动书目核验：10.1016/j.jpsychores.2015.10.002；《Circadian rhythm disruption as a link between Attention-Deficit/Hyperactivity Disorder and obesity? 》；Journal of Psychosomatic Research；2015。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0022399919307081?via%3Dihub,1,dr-ellen-langer-using-your-mind-to-control-your-physical-health-longevity,Dr. Ellen Langer: Using Your Mind to Control Your Physical Health & Longevity,verified-bibliographic,自动书目核验：10.1016/j.jpsychores.2020.109992；《Manipulating sleep duration perception changes cognitive performance – An exploratory analysis 》；Journal of Psychosomatic Research；2020。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0024320519310677?via%3Dihub,1,peptides-the-science-uses-and-safety-abud-bakri,"Peptides: The Science, Uses & Safety | Dr. Abud Bakri",verified-bibliographic,自动书目核验：10.1016/j.lfs.2019.117139；《Protective effects of GHK-Cu in bleomycin-induced pulmonary fibrosis via anti-oxidative stress and anti-inflammation pathways 》；Life Sciences；2020。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0028393217304591?via%3Dihub,1,the-best-vitality-and-health-protocols-rhonda-patrick,The Best Vitality & Health Protocols | Dr. Rhonda Patrick,verified-bibliographic,自动书目核验：10.1016/j.neuropsychologia.2017.11.029；《Executive-related oculomotor control is improved following a 10-min single-bout of aerobic exercise: Evidence from the antisaccade task 》；Neuropsychologia；2018。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0031938411003775?via%3Dihub,1,dr-diego-bohorquez-the-science-of-your-gut-sense-the-gut-brain-axis,Dr. Diego Bohórquez: The Science of Your Gut Sense & the Gut-Brain Axis,verified-bibliographic,自动书目核验：10.1016/j.physbeh.2011.07.025；《Alterations of sucrose preference after Roux-en-Y gastric bypass 》；Physiology & Behavior；2011。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S003193841630436X?via%3Dihub,1,build-ideal-physique-bret-contreras,Build Your Ideal Physique | Dr. Bret Contreras,verified-bibliographic,自动书目核验：10.1016/j.physbeh.2016.06.024；《The acute and chronic effects of “NO LOAD” resistance training 》；Physiology & Behavior；2016。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0041010110004472?via%3Dihub,1,dr-zachary-knight-the-science-of-hunger-medications-to-combat-obesity,Dr. Zachary Knight: The Science of Hunger & Medications to Combat Obesity,verified-bibliographic,自动书目核验：10.1016/j.toxicon.2010.12.016；《The development of Byetta (exenatide) from the venom of the Gila monster as an anti-diabetic agent 》；Toxicon；2012。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0048969722057989,1,the-effects-of-microplastics-on-your-health-how-to-reduce-them,The Effects of Microplastics on Your Health & How to Reduce Them,verified-bibliographic,"自动书目核验：10.1016/j.scitotenv.2022.158699；《Detection of various microplastics in placentas, meconium, infant feces, breastmilk and infant formula: A pilot prospective study 》；Science of The Total Environment；2023。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。"
https://www.sciencedirect.com/science/article/abs/pii/S009130572100054X?via%3Dihub,1,what-alcohol-does-to-your-body-brain-health,"What Alcohol Does to Your Body, Brain & Health",verified-bibliographic,自动书目核验：10.1016/j.pbb.2021.173155；《Tolerance to alcohol: A critical yet understudied factor in alcohol addiction 》；Pharmacology Biochemistry and Behavior；2021。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0092656611000250,1,science-and-health-benefits-of-belief-in-god-and-religion-dr-david-desteno,Science & Health Benefits of Belief in God & Religion | Dr. David DeSteno,verified-bibliographic,自动书目核验：10.1016/j.jrp.2011.02.001；《Self-control training decreases aggression in response to provocation in aggressive individuals 》；Journal of Research in Personality；2011。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0140673623022687?dgcid=coauthor,1,dr-teo-soleymani-how-to-improve-protect-your-skin-health-appearance,Dr. Teo Soleymani: How to Improve & Protect Your Skin Health & Appearance,verified-bibliographic,"自动书目核验：10.1016/S0140-6736(23)02268-7；《Individualised neoantigen therapy mRNA-4157 (V940) plus pembrolizumab versus pembrolizumab monotherapy in resected melanoma (KEYNOTE-942): a randomised, phase 2b study 》；The Lancet；2024。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。"
https://www.sciencedirect.com/science/article/abs/pii/S0149763418306626?via%3Dihub,1,adderall-stimulants-and-modafinil-for-adhd-short-and-long-term-effects,"Adderall, Stimulants & Modafinil for ADHD: Short- & Long-Term Effects",verified-bibliographic,自动书目核验：10.1016/j.neubiorev.2019.02.011；《Brain alterations in children/adolescents with ADHD revisited: A neuroimaging meta-analysis of 96 structural and functional studies 》；Neuroscience & Biobehavioral Reviews；2019。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0165032712002005?via%3Dihub,1,how-nature-other-physical-environments-impact-your-focus-cognition-health-marc-berman,"How Nature & Other Physical Environments Impact Your Focus, Cognition & Health | Dr. Marc Berman",verified-bibliographic,自动书目核验：10.1016/j.jad.2012.03.012；《Interacting with nature improves cognition and affect for individuals with depression 》；Journal of Affective Disorders；2012。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0165032718311017?via%3Dihub,1,mental-health-toolkit-tools-to-bolster-your-mood-mental-health,Mental Health Toolkit: Tools to Bolster Your Mood & Mental Health,verified-bibliographic,自动书目核验：10.1016/j.jad.2018.10.092；《Effect of self-monitoring through experience sampling on emotion differentiation in depression 》；Journal of Affective Disorders；2019。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S016503272032766X?via%3Dihub,1,ketamine-benefits-and-risks-for-depression-ptsd-and-neuroplasticity,"Ketamine: Benefits and Risks for Depression, PTSD & Neuroplasticity",verified-bibliographic,自动书目核验：10.1016/j.jad.2020.09.071；《Comparative efficacy of racemic ketamine and esketamine for depression: A systematic review and meta-analysis 》；Journal of Affective Disorders；2021。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0165032721008612?via%3Dihub,1,journal-club-with-dr-peter-attia-effects-of-light-dark-on-mental-health-treatments-for-cancer,Journal Club with Dr. Peter Attia | Effects of Light & Dark on Mental Health & Treatments for Cancer,verified-bibliographic,"自动书目核验：10.1016/j.jad.2021.08.056；《Time spent in outdoor light is associated with mood, sleep, and circadian rhythm-related outcomes: A cross-sectional and longitudinal study in over 400,000 UK Biobank participants 》；Journal of Affective Disorders；2021。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。"
https://www.sciencedirect.com/science/article/abs/pii/S0165032723003233,1,ketamine-benefits-and-risks-for-depression-ptsd-and-neuroplasticity,"Ketamine: Benefits and Risks for Depression, PTSD & Neuroplasticity",verified-bibliographic,自动书目核验：10.1016/j.jad.2023.02.151；《Arketamine as adjunctive therapy for treatment-resistant depression: A placebo-controlled pilot study 》；Journal of Affective Disorders；2023。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0165032723005426?via%3Dihub,1,how-psilocybin-can-rewire-our-brain-its-therapeutic-benefits-and-its-risks,"How Psilocybin Can Rewire Our Brain, Its Therapeutic Benefits & Its Risks",verified-bibliographic,自动书目核验：10.1016/j.jad.2023.04.081；《Increased low-frequency brain responses to music after psilocybin therapy for depression 》；Journal of Affective Disorders；2023。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0165178118300064?via%3Dihub=&utm_source=youtube&utm_medium=social&utm_campaign=hubermanlab,1,using-caffeine-to-optimize-mental-and-physical-performance,Using Caffeine to Optimize Mental & Physical Performance,verified-bibliographic,自动书目核验：10.1016/j.psychres.2018.11.004；《Inverse association between caffeine intake and depressive symptoms in US adults: data from National Health and Nutrition Examination Survey (NHANES) 2005–2006 》；Psychiatry Research；2019。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0166432811004402,1,ketamine-benefits-and-risks-for-depression-ptsd-and-neuroplasticity,"Ketamine: Benefits and Risks for Depression, PTSD & Neuroplasticity",verified-bibliographic,自动书目核验：10.1016/j.bbr.2011.05.035；《Involvement of AMPA receptor in both the rapid and sustained antidepressant-like effects of ketamine in animal models of depression 》；Behavioural Brain Research；2011。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0166432814007396,1,essentials-how-foods-nutrients-control-our-moods,Essentials: How Foods & Nutrients Control Our Moods,verified-bibliographic,自动书目核验：10.1016/j.bbr.2014.11.010；《Omega-3 fatty acids improve behavioral coping to stress in multiparous rats 》；Behavioural Brain Research；2015。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S016643281830322X,1,essentials-understand-and-mprove-memory-using-science-based-tools,Essentials: Understand & Improve Memory Using Science-Based Tools,verified-study,人工研究级核验：42 名 18–45 岁健康冥想新手随机接受每日 13 分钟引导冥想或播客主动对照 8 周；4 周无显著效果，8 周时部分情绪、注意与记忆指标改善，但睡眠质量指标出现反向结果且依从性不同。不能外推为普遍最低剂量或精神疾病治疗。证据卡：academic-study-cards.jsonl#basso-2019-brief-daily-meditation。
https://www.sciencedirect.com/science/article/abs/pii/S0167487008000846,1,dr-jamil-zaki-how-to-cultivate-a-positive-growth-oriented-mindset,"Dr. Jamil Zaki: How to Cultivate a Positive, Growth-Oriented Mindset",verified-bibliographic,自动书目核验：10.1016/j.joep.2008.04.006；《Do people trust too much or too little? 》；Journal of Economic Psychology；2009。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0167876012006137?via%3Dihub,1,the-science-and-process-of-healing-from-grief,The Science & Process of Healing from Grief,verified-bibliographic,自动书目核验：10.1016/j.ijpsycho.2012.09.014；《Catecholamine predictors of complicated grief treatment outcomes 》；International Journal of Psychophysiology；2013。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0168159118304325,1,understand-what-pets-actually-want-need-dr-karolina-westlund,What Pets Actually Want & Need | Dr. Karolina Westlund,verified-bibliographic,自动书目核验：10.1016/j.applanim.2018.12.009；《Let me sniff! Nosework induces positive judgment bias in pet dogs 》；Applied Animal Behaviour Science；2019。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S019745801200262X?via%3Dihub,1,red-light-to-improve-metabolism-and-harmful-effects-of-led-glen-jeffery,Using Red Light to Improve Metabolism & the Harmful Effects of LEDs | Dr. Glen Jeffery,verified-bibliographic,自动书目核验：10.1016/j.neurobiolaging.2012.04.014；《Age-related retinal inflammation is reduced by 670 nm light via increased mitochondrial membrane potential 》；Neurobiology of Aging；2013。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0273230020300155?via%3Dihub,1,how-to-optimize-your-water-quality-and-intake-for-health,How to Optimize Your Water Quality & Intake for Health,verified-bibliographic,"自动书目核验：10.1016/j.yrtph.2020.104589；《Regulations for calcium, magnesium or hardness in drinking water in the European Union member states 》；Regulatory Toxicology and Pharmacology；2020。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。"
https://www.sciencedirect.com/science/article/abs/pii/S0278262621000257?via%3Dihub,1,science-based-mental-training-and-visualization-for-improved-learning,Science-Based Mental Training & Visualization for Improved Learning,verified-bibliographic,自动书目核验：10.1016/j.bandc.2021.105705；《Using motor imagery practice for improving motor performance – A review 》；Brain and Cognition；2021。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S027869151400413X?via%3Dihub,1,how-to-control-your-cortisol-overcome-burnout,How to Control Your Cortisol & Overcome Burnout,verified-bibliographic,自动书目核验：10.1016/j.fct.2014.09.012；《Effects of grapefruit juice on cortisol metabolism in healthy male Chinese subjects 》；Food and Chemical Toxicology；2014。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0301051117302922?via%3Dihub,1,mental-health-toolkit-tools-to-bolster-your-mood-mental-health,Mental Health Toolkit: Tools to Bolster Your Mood & Mental Health,verified-bibliographic,自动书目核验：10.1016/j.biopsycho.2017.10.008；《Cardiac vagal control as a marker of emotion regulation in healthy adults: A review 》；Biological Psychology；2017。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0304389420319944,1,the-effects-of-microplastics-on-your-health-how-to-reduce-them,The Effects of Microplastics on Your Health & How to Reduce Them,verified-bibliographic,自动书目核验：10.1016/j.jhazmat.2020.124004；《Estimation of the mass of microplastics ingested – A pivotal first step towards human health risk assessment 》；Journal of Hazardous Materials；2021。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0304389420321087?via%3Dihub,1,the-effects-of-microplastics-on-your-health-how-to-reduce-them,The Effects of Microplastics on Your Health & How to Reduce Them,verified-bibliographic,自动书目核验：10.1016/j.jhazmat.2020.124118；《Microplastics and other harmful substances released from disposable paper cups into hot water 》；Journal of Hazardous Materials；2021。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0306453005001757?via%3Dihub,1,how-to-control-your-cortisol-overcome-burnout,How to Control Your Cortisol & Overcome Burnout,verified-bibliographic,"自动书目核验：10.1016/j.psyneuen.2005.07.003；《Clinical burnout is not reflected in the cortisol awakening response, the day-curve or the response to a low-dose dexamethasone suppression test 》；Psychoneuroendocrinology；2006。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。"
https://www.sciencedirect.com/science/article/abs/pii/S0306453007000315?via%3Dihub,1,how-to-control-your-cortisol-overcome-burnout,How to Control Your Cortisol & Overcome Burnout,verified-bibliographic,自动书目核验：10.1016/j.psyneuen.2007.01.008；《Is the cortisol awakening rise a response to awakening? 》；Psychoneuroendocrinology；2007。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S030645301300070X?via%3Dihub,1,dr-natalie-crawford-female-hormone-health-fertility-vitality,"Dr. Natalie Crawford: Female Hormone Health, Fertility & Vitality",verified-bibliographic,自动书目核验：10.1016/j.psyneuen.2013.02.014；《Oral contraceptive use in women changes preferences for male facial masculinity and is associated with partner facial masculinity 》；Psychoneuroendocrinology；2013。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0306453014001255?via%3Dihub,1,the-science-of-mdma-and-its-therapeutic-applications,The Science of MDMA & Its Therapeutic Uses: Benefits & Risks,verified-bibliographic,自动书目核验：10.1016/j.psyneuen.2014.04.006；《Plasma oxytocin concentrations following MDMA or intranasal oxytocin in humans 》；Psychoneuroendocrinology；2014。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0306453018306565?via%3Dihub,1,how-to-control-your-cortisol-overcome-burnout,How to Control Your Cortisol & Overcome Burnout,verified-bibliographic,自动书目核验：10.1016/j.psyneuen.2019.05.016；《The effects of post-awakening light exposure on the cortisol awakening response in healthy male individuals 》；Psychoneuroendocrinology；2019。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0306460316300387?via%3Dihub,1,understanding-and-controlling-aggression,Understanding & Controlling Aggression,verified-bibliographic,自动书目核验：10.1016/j.addbeh.2016.02.002；《Caffeinated and non-caffeinated alcohol use and indirect aggression: The impact of self-regulation 》；Addictive Behaviors；2016。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0306460322001022?via%3Dihub,1,dr-bonnie-halpern-felsher-vaping-alcohol-use-other-risky-youth-behaviors,"Dr. Bonnie Halpern-Felsher: Vaping, Alcohol Use & Other Risky Youth Behaviors",verified-bibliographic,自动书目核验：10.1016/j.addbeh.2022.107336；《Adolescents’ and young adults’ perceptions of risks and benefits differ by type of cannabis products 》；Addictive Behaviors；2022。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.sciencedirect.com/science/article/abs/pii/S0306460323000278?via%3Dihub,1,dr-bonnie-halpern-felsher-vaping-alcohol-use-other-risky-youth-behaviors,"Dr. Bonnie Halpern-Felsher: Vaping, Alcohol Use & Other Risky Youth Behaviors",verified-bibliographic,"自动书目核验：10.1016/j.addbeh.2023.107632；《Use, marketing, and appeal of oral nicotine products among adolescents, young adults, and adults 》；Addictive Behaviors；2023。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。"
